projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_metro,school_district,school_county,school_charter,school_magnet,teacher_prefix,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,date_posted,datefullyfunded
01b247cb2e78606891814bb2343d45ea,ee34ec2480926dace8838fba1168f2a8,7700730972d2589c5c6a4394b091e281,2.80171E+11,30.392241,-89.050315,Gulfport,MS,urban,Gulfport School District,Harrison,f,f,Mrs.,Literature & Writing,Literacy & Language,Special Needs,Special Needs,Supplies,highest poverty,Grades 3-5,352.26,65,f,9/1/12,10/17/12
01b2ac0b8f9fb109d14cb33310bfa32a,175d56d390476b4992bfdbe9aa407919,841b7f22ec10ac3e5bbb5ec52a048e39,4.21899E+11,40.06769,-74.988548,Philadelphia,PA,urban,Philadelphia City School Dist,Philadelphia,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades PreK-2,553.46,32,t,7/28/13,10/22/13
01b2ed85b1fca7eb42e2c9385d2ee1d6,98ff959334eddd7737ec6822992b8480,8cee3b5bca2916d7feccc95d46b8346e,3.62964E+11,42.994244,-77.415276,Victor,NY,suburban,Victor Central School District,Ontario,f,f,Ms.,Mathematics,Math & Science,Special Needs,Special Needs,Supplies,moderate poverty,Grades PreK-2,474.73,6,f,10/3/12,11/21/12
01b2effb9228e56eff6c4a6d7682b7d2,63a37d52ad64a9e9c53cd42b40c48664,1fb2429de8e707afc0f71ede5bbb0ab3,5.40003E+11,39.197069,-79.928062,Moatsville,WV,rural,Barbour Co School District,Barbour,f,f,Mrs.,Health & Life Science,Math & Science,Applied Sciences,Math & Science,Supplies,high poverty,Grades 6-8,201.36,85,f,11/12/12,12/5/12
01b3f9934fab49f9e0db9dd476bccef9,8e8043ae3f17901b64a317a8af43f515,ad11d880feaf84128b50ec06e3d788c8,10270001092,32.436681,-85.002258,Phenix City,AL,suburban,Phenix City School District,Russell,f,f,Mrs.,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 6-8,331.94,135,f,11/15/13,12/18/13
01b51bac10b6e7c42ab0dd17aa481f72,515f1eb5e1280bce7ca7fe6f2baa5450,61bc8e7d087d51b349dd8ad69c13c1e2,1.30012E+11,33.70287,-84.489889,Atlanta,GA,urban,Atlanta Public Schools,Fulton,f,f,Ms.,Literacy,Literacy & Language,Social Sciences,History & Civics,Technology,highest poverty,Grades 3-5,1768.16,60,t,10/31/13,1/30/14
01b605cb9a64bf0f63fe1fd0937d865f,543357e51e195836170ceab37acea224,38c12445627acb8594b157353aa8b076,1.70993E+11,41.946583,-87.690902,Chicago,IL,urban,North-nw Side Hs Network,Cook,f,t,Ms.,Special Needs,Special Needs,Other,Applied Learning,Other,highest poverty,Grades 9-12,1030.64,16,f,2/19/12,6/2/12
01b67e9fc6e340e55dc562439dfad820,073e4f36ba4351034668bf5eb172e672,a7ed368471457234d4be326af8cdf7d4,3.60009E+11,40.838261,-73.866051,Bronx,NY,urban,New York City Dept Of Ed,Bronx,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,378.14,75,t,8/23/13,10/17/13
01b6d9aa421b83d23a368d26d4414c87,0f802b0c077517d1411ad45e6f714c66,e5663b73bdcd1c352c02e13f639b6de6,2.50798E+11,42.253511,-71.051922,Milton,MA,suburban,Milton School District,Norfolk,f,f,Ms.,ESL,Literacy & Language,Literacy,Literacy & Language,Books,low poverty,Grades 3-5,508.16,20,f,12/19/12,12/26/12
01b6e4f5b342bcb4d560b9559013f99b,1e5d01934f8a127ef4ff3f0e30fdebb7,b9fc15114ca5a426de0734c441cb25fc,3.70297E+11,35.190153,-80.865087,Charlotte,NC,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,f,Mrs.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,295.27,17,f,3/27/12,5/17/12
01b72dc9733e601b602d2f1c61170e7f,361fbd71b7d34c5289a187e6d6d29148,6fe10b797f31fd8ab8cc88d6e823e095,2.61155E+11,42.827743,-84.580139,Dewitt,MI,suburban,Dewitt Public School District,Clinton,f,f,Mrs.,College & Career Prep,Applied Learning,,,Technology,moderate poverty,Grades 6-8,11748.53,450,f,12/9/13,2/1/14
01b8307df92be293aa9a60c022d2b545,5db6e512b86980e29d688fd077e97912,0a7d8b5d97837a1d9ba5712c551edb34,63186004915,37.478372,-122.136986,E Palo Alto,CA,suburban,Ravenswood City Elem Sch Dist,San Mateo,f,f,Ms.,Applied Sciences,Math & Science,Mathematics,Math & Science,Technology,highest poverty,Grades 6-8,1968.42,64,f,12/13/12,1/4/13
01b8a498e5d71b30eaa325596f5993e7,24d545883a35a115f87e53e1ef039300,ed9b29f21c01a8fe2fb3781b9629121d,60363000305,35.378368,-118.918477,Bakersfield,CA,suburban,Bakersfield City Sch Dist,Kern,f,f,Mrs.,Literacy,Literacy & Language,Special Needs,Special Needs,Technology,highest poverty,Grades 3-5,581.28,6,t,2/1/13,5/19/13
01b8b72a8cf9902aeb5971b18310bbc2,c6254ca28c8ee735df86eb1d3a26f53c,bb477994115ad6275e95623e927c040e,3.41629E+11,40.231834,-74.777481,Trenton,NJ,urban,Trenton School District,Mercer,f,f,Mrs.,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 3-5,850.64,14,f,2/2/13,3/26/13
01b93fe7239404c9bd3c2587eb4b91a9,d98063df1867ad66fee5f8c8ffe88cf7,d2195f6da22a2a70d6c2576a8c1a8cdf,1.20144E+11,28.495197,-81.333005,Orlando,FL,suburban,Orange Co Public School Dist,Orange,f,f,Mrs.,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,high poverty,Grades 3-5,443.46,18,f,6/19/13,6/27/13
01b986ef235f2c57c7de8f648b25d89e,e80d508cd15dcee470cf288f0de24ef3,58638708677afca7dabaabb9653cd403,4.1096E+11,44.694901,-123.433914,Philomath,OR,suburban,Philomath School District 17j,Benton,t,f,Mrs.,Literature & Writing,Literacy & Language,,,Books,moderate poverty,Grades 3-5,421.12,21,f,7/23/13,9/28/13
01b98f7e28649fb97c956d93e10fefe6,97dac86f48a95eb891ff6313bf6a09e5,c6e5aace5ab5703d2d1ab9aa3e49c750,1.74125E+11,42.391229,-87.865272,Waukegan,IL,suburban,Waukegan Cmty Unit SD 60,Lake,f,f,Mrs.,History & Geography,History & Civics,,,Books,highest poverty,Grades 3-5,497.21,28,t,9/10/13,10/26/13
01b9b5da18475d2e90a3d019d6c671a1,105494524d796425ec559b4bf7f01f08,0697ac49b2eb12002108bc2a014cfbe4,4.90087E+11,40.724094,-111.842165,Salt Lake Cty,UT,,Salt Lake City School District,Salt Lake,f,f,Mr.,Applied Sciences,Math & Science,Mathematics,Math & Science,Technology,high poverty,Grades 9-12,1882.51,200,f,9/6/12,9/20/12
01ba2f863ed6946693acd033bc12939f,47dea0d958d6f1211c36a248101006df,69d34b784d801a0366f6b3d9fca00a60,3.70297E+11,35.238032,-80.90214,Charlotte,NC,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,t,Ms.,Literacy,Literacy & Language,Civics & Government,History & Civics,Books,high poverty,Grades 9-12,398,66,t,2/19/12,4/9/12
01ba3f728f371b3b0640dcf536b0a1d8,ae5eb32e676bae240782bdc896459923,f1ff812c730c042550d690f4a07a5a96,1.90483E+11,42.009743,-92.086414,Van Horne,IA,rural,Benton Cmty School District,Benton,f,f,Mrs.,Literacy,Literacy & Language,,,Technology,moderate poverty,Grades PreK-2,481.13,30,f,5/10/12,7/31/12
01bafc48423a9050385fccf9ee04808e,4a8ce54dd83bee49faab0e874ac31114,7866ce218d67ec924862eeef41bcca7a,4.02025E+11,35.348883,-97.469088,Moore,OK,suburban,Moore School District I-2,Cleveland,f,f,Mrs.,Early Development,Applied Learning,Mathematics,Math & Science,Technology,high poverty,Grades PreK-2,550,22,f,7/4/12,8/5/12
01bbd608f8333db41b092e98307ea5b6,d2dd7b772440873828835d901703cecd,00aba8893116b80aca3197ff469e387b,4.00549E+11,36.089972,-95.792734,Broken Arrow,OK,suburban,Broken Arrow School District,Tulsa,f,f,Mrs.,Visual Arts,Music & The Arts,Special Needs,Special Needs,Technology,moderate poverty,Grades 6-8,694.4,170,f,9/12/13,9/21/13
01bc0166256efc64851ccb7cafd178e3,0e1eb6bf617fa449cc9d7c484ffc3a02,bc5e2b1a23e438e5abade1aef25764c3,4.40015E+11,41.420727,-71.791084,Ashaway,RI,,Chariho Regional School Dist,Washington,f,f,Mrs.,Mathematics,Math & Science,,,Technology,moderate poverty,Grades PreK-2,534.42,16,f,3/17/13,4/30/13
01bc8b55e1769088f21ecfe9b003243f,cc7afc3ac61272afb594a5f2984e2f24,9f248fd16aa4c5d818898f0f626d7c05,4.9012E+11,41.235729,-112.231651,Plain City,UT,urban,Weber School District,Weber,f,f,Mrs.,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,moderate poverty,Grades PreK-2,568.81,25,f,7/29/13,9/7/13
01bcf867777e0d785b27adf8388ae4ae,6d93020fc869a82435cb6bb22bb63c49,d40b0abb90329a4ce748f548918c02b9,,29.716713,-95.553169,Houston,TX,urban,Texas Dept of Education,Harris,t,f,Mr.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,797.82,500,f,10/29/12,12/9/12
01bd0c5f4dac56a1b381a3e155089e58,47ad8cd1c3dc7b061bb16d22946cb1ca,241a5ac19c971db5b205732bbf45987e,3.60009E+11,40.836826,-73.887688,Bronx,NY,urban,New York City Dept Of Ed,Bronx,f,f,Mr.,History & Geography,History & Civics,Civics & Government,History & Civics,Technology,highest poverty,Grades 9-12,521.07,75,f,11/20/12,12/27/12
01be262a2383016525fd501297c07e8d,1848d04cbc498327d8e6d33ec50569ff,976aa3095aa1cb3c75e3fbbda9058ede,63432005492,32.712224,-117.04181,San Diego,CA,urban,San Diego Unified School Dist,San Diego,t,t,Mrs.,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,highest poverty,Grades PreK-2,304.24,27,f,11/16/13,11/24/13
01be6ad725a02f1011033f78a7f151fc,4bf4491280d93bc91fd6a9aa22433240,53cc173886444b30c99e760422517960,,39.99646,-75.172424,Philadelphia,PA,urban,Philadelphia City School Dist,Philadelphia,f,f,Mrs.,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Technology,highest poverty,Grades 3-5,710.41,80,f,2/6/12,5/16/12
01bec9bbb7004689ae72b1904c135e2f,30d13a78878c3919dd5f274a3049dc56,3c77edc5ad2b2e73e48ff0672764a29a,80336001957,39.756243,-104.88541,Denver,CO,rural,Denver Public School Dist 1,Denver,f,f,Mrs.,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,moderate poverty,Grades PreK-2,747.56,25,f,2/14/13,2/25/13
01bf3e1390692616c253b6bcd1f5d080,98efbfb7aa2694891c59be30986a033d,6951a1dce569dcdad6875e5311c50896,1.72058E+11,41.519181,-88.063656,Joliet,IL,urban,Joliet Public Elem Sch Dist 86,Will,f,f,Mrs.,Literacy,Literacy & Language,ESL,Literacy & Language,Books,highest poverty,Grades PreK-2,402.34,25,t,2/3/12,4/15/12
01bf577b94e5b67a14c7c66a615a916e,cff4bf0fb2e483f4191a8acac2d29d30,eee9a66ac6c012bec04f9261fa7cbd9c,1.50003E+11,21.329521,-158.071324,Kapolei,HI,suburban,Leeward Oahu School District,Honolulu,f,f,Mr.,Applied Sciences,Math & Science,Environmental Science,Math & Science,Technology,high poverty,Grades 9-12,2791.22,150,f,11/27/13,2/23/14
01c06029b231ed9c0221344263e0ead1,012ceee7cd09c70eac7c5d9900bd6037,187812e7c1df41c8f009ae2fa288f702,10309001195,32.483536,-88.312216,York,AL,rural,Sumter Co School District,Sumter,f,f,Ms.,College & Career Prep,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,496.96,15,f,11/27/13,12/24/13
01c0e59aa2e18cfb267aa71f5164172f,194eb1943e198e8fa0bae4bdef240ede,0f1702033ec1a3e457d4e542fc7af7f7,5.10291E+11,37.202198,-77.387806,Petersburg,VA,,Petersburg School District,Petersburg City,f,f,Mrs.,Environmental Science,Math & Science,,,Supplies,highest poverty,Grades PreK-2,340.72,23,f,3/18/12,6/19/12
01c21af5e9b255b131931bd17faae35c,b217b0dee8838f567db88656dc7afda3,c3ab3206c638c673e5b5d50af0274ae1,3.60008E+11,40.82359,-73.923008,Bronx,NY,urban,New York City Dept Of Ed,Bronx,f,f,Mr.,Sports,Health & Sports,Special Needs,Special Needs,Supplies,highest poverty,Grades 6-8,562.64,300,f,3/4/12,4/13/12
01c24990c270c376628eb47ed88fbe09,13b33f162441463da1a1fbe3111d1a1c,a87381ee62fadf0c7940911c483d34f6,1.90897E+11,41.640114,-93.67119,Des Moines,IA,urban,Des Moines Public School Dist,Polk,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,high poverty,Grades PreK-2,633.14,25,f,6/3/12,9/25/12
01c29540aada6ce2c25df60b8055893b,3764d141b03599e022cc80ab71971a76,555f9d0a7553af25f4ef53528409aa23,1.70993E+11,41.941611,-87.732303,Chicago,IL,urban,O'hare Elementary Network,Cook,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,202.28,90,f,2/10/13,3/2/13
01c2a5c039e5bcc24d50b5e720b0f272,41703d21c53f13e0eb7ced8c7c20ea9e,afa72be278acb643bcac89c5829867d4,,36.037655,-86.636993,Antioch,TN,,Metro Nashville Pub Sd,Davidson,f,f,Mrs.,Literacy,Literacy & Language,ESL,Literacy & Language,Other,highest poverty,Grades PreK-2,436.53,35,f,9/20/12,1/13/13
01c3554f370ff6b5f3775072754bcfe3,237fd2031e1cb3a56c1a65396368e309,6b2946fa4c86f899e6b44d396bb5e1ce,4.03024E+11,36.202436,-95.977599,Tulsa,OK,urban,Tulsa Independent Sch Dist,Tulsa,f,t,Mrs.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,994.62,20,t,12/1/13,12/21/13
01c3607b1d3ca50884ac11ee2f14e26b,5257ddcde988ca146e0d1d648117ce90,3bc4eabd97f0854b16533d6b567ba406,3.70069E+11,35.717213,-81.143295,Claremont,NC,rural,Catawba Co School District,Catawba,f,f,Mrs.,Music,Music & The Arts,,,Supplies,high poverty,Grades PreK-2,517.49,405,f,11/7/12,1/17/13
01c3d2457e395e41d142e55a1a242244,404df25c5a84205027ee2877c0916e13,2351a64e47e39bcd254b11fa85991724,,33.304433,-111.681804,Mesa,AZ,,Maricopa Co Regional SD 509,Maricopa,f,f,Ms.,Health & Life Science,Math & Science,Environmental Science,Math & Science,Supplies,high poverty,Grades 6-8,424.67,90,t,10/7/12,10/25/12
01c44745f329706f70ba8f10d81574f8,eb6bb54d78acb6064e0d0bf593ef54ab,d19b57f9c86364ac2a3dd149823d0815,5.40105E+11,40.04245,-80.662671,Wheeling,WV,urban,Ohio Co School District,Ohio,f,f,Mrs.,Literacy,Literacy & Language,,,Books,high poverty,Grades 6-8,202.02,72,t,11/12/13,12/18/13
01c46fd2671b70e3f29d0b99d41a5178,1365c937bc585d02bea04ee2cac5bdce,2b4b58d797b1746c86dcbc423b18725c,1.20105E+11,28.802913,-81.898591,Leesburg,FL,suburban,Lake Co School District,Lake,f,f,Mrs.,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,175.86,20,t,9/5/12,10/9/12
01c4b3c8b083b99f21996138fa412a49,8375226c9a1e7532370711c6a538e55e,78dfefb944bc688e88b7bf17402f0121,62271008510,33.967031,-118.177559,Cudahy,CA,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mrs.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Other,highest poverty,Grades PreK-2,574.96,24,t,2/2/12,4/26/12
01c4c3c2760c8e0002bce31eadccb4c1,9be0f3bb0af9c1937f2ad0e07986440a,67122f0ceaad0c403e1cf6105dec6425,2.40009E+11,39.332283,-76.590546,Baltimore,MD,urban,Baltimore City Public Sch Dist,Baltimore City,f,f,Ms.,Literature & Writing,Literacy & Language,Special Needs,Special Needs,Books,highest poverty,Grades 9-12,239.58,95,f,10/21/12,11/22/12
01c5478a9dbd899113cb2b1077eeeb5c,b000562110e53beb210627a81a3f91d0,adbead4ea28e0e13dc72aabbc47015fc,62271002807,34.101906,-118.251938,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,t,Mrs.,Literacy,Literacy & Language,Health & Wellness,Health & Sports,Supplies,highest poverty,Grades PreK-2,187.54,24,f,1/13/13,5/8/13
01c552bfb74619ed94bafb133a7e5ff7,f030772f90267ba502442594f1a40258,6a5955248b5bf0810c76e67daae86ec5,60474000432,37.868868,-122.270814,Berkeley,CA,urban,Berkeley Unified School Dist,Alameda,f,f,Ms.,Music,Music & The Arts,,,Other,high poverty,Grades 9-12,1014.98,80,f,10/7/13,11/1/13
01c5c74168b7aed179a9a53c027ecb48,8d616e6b9dcd4856e2f2b3183e9217bf,f2903272baefa5724d6bb31b296cfc59,4.83999E+11,29.866068,-95.135193,Houston,TX,suburban,Sheldon Ind School District,Harris,f,f,Ms.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,1081.62,45,f,11/4/12,1/10/13
01c603103b1d758812ce250b783da659,d7905cbad0946bb10aaaebe517ff9eb7,13994c57bf0a1dcbc0f40155e1b67b76,61032001155,37.963152,-120.308697,Sonora,CA,,Curtis Creek Elem Sch Dist,Tuolumne,f,f,Mrs.,Visual Arts,Music & The Arts,Environmental Science,Math & Science,Other,high poverty,Grades PreK-2,1032.22,21,t,3/7/13,4/10/13
01c605856e42f3d27173fc5dab30fd30,48ceb667ceeb39022d8eaef8eac8f6cc,04857bc115179660bb4fac7a7227a2a4,3.20006E+11,36.062753,-115.291017,Las Vegas,NV,rural,Clark Co School District,Clark,f,f,Ms.,Literacy,Literacy & Language,ESL,Literacy & Language,Technology,high poverty,Grades 3-5,756.85,145,t,2/12/13,4/28/13
01c6693d3aca7ad959aa18bacb7c3b49,e790372dd3ebf999b4407f40131e82bf,dd63a80ad2f343e8c06e15470fcae904,4.80783E+11,31.43673,-99.306923,Houston,TX,urban,Alief Ind School District,Harris,f,f,Mrs.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Other,highest poverty,Grades PreK-2,511.74,18,f,10/14/12,11/18/12
01c67c06d961a7c991bbba9e8b1ad524,e67aac0a962e92d2379caa972ac1ef2e,8575bcd2ab9371d352fa696065427e98,4.81611E+11,29.901567,-95.519363,Houston,TX,suburban,Cypress-fairbanks Ind Sch Dist,Harris,f,f,Ms.,Mathematics,Math & Science,Environmental Science,Math & Science,Other,highest poverty,Grades 3-5,204.79,50,f,8/17/13,10/9/13
01c91a73b27a2d9c4cc47b4bf2adb687,8173fba16009829e61193783c338894e,f08720a32dc2921adfcf686941a31e50,3.60015E+11,40.607165,-73.98682,Brooklyn,NY,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,high poverty,Grades PreK-2,716.42,16,f,2/10/12,4/1/12
01c953c7a23f7f06cb7db98627677b55,4f47d85eb4da0bd0406afc1b85cdbd30,f8ea5795c3c728a2f3962a3ffb638215,62271002896,33.83032,-118.259144,Carson,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Mathematics,Math & Science,Health & Life Science,Math & Science,Books,highest poverty,Grades 6-8,690.13,100,t,1/21/12,3/1/12
01c9e8fbf1a867e148da699db9c4c7ff,3fc23082528d06fc01030c0bb5ac181c,414d3ce20e1742c8c6fac3f8fb5ba064,2.90058E+11,38.580034,-90.238096,Saint Louis,MO,urban,Missouri Dept of Education,St Louis City,t,f,Ms.,Other,Applied Learning,Literacy,Literacy & Language,Technology,highest poverty,Grades 3-5,371.64,50,f,2/10/12,6/8/12
01ca2e7f98f260f1a8c32218a795d2e2,90e17d2820d7c284767f98b48c203e20,58ef6e738a4dce0a20ed89a79e07ba96,62271012370,34.059604,-118.295573,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Health & Life Science,Math & Science,,,Supplies,highest poverty,Grades 9-12,444.05,100,f,7/27/13,10/16/13
01ca9edfb3dbdbacb0be1ef7565c99c1,5cd052e229271d5e49532f228efbff80,689b96efac70c14dfeaf11bb2906642c,5.30771E+11,47.525612,-122.348656,Seattle,WA,urban,Seattle School District 1,King,f,f,Ms.,Literacy,Literacy & Language,ESL,Literacy & Language,Supplies,highest poverty,Grades PreK-2,312.19,75,f,6/2/12,7/27/12
01cab15d63f38b94a5c19120b06aace7,315429d6e54a1e5a9b0d9ff9a87b69ae,141f7442dabba33df95f7a80befb5b0e,3.60014E+11,40.78655,-73.979558,New York,NY,urban,New York City Dept Of Ed,New York (Manhattan),f,f,Mr.,Special Needs,Special Needs,Early Development,Applied Learning,Other,highest poverty,Grades PreK-2,511.74,8,t,9/6/13,10/15/13
01cae2ad494ff7123c0166b9d54a521b,c4005731977eb8a5f877f1f7bffd3771,2002e73373b25164a396609597a1923f,1.20039E+11,25.615273,-80.335854,Palmetto Bay,FL,suburban,Miami-dade Co Public Sch Dist,Miami-Dade,f,t,Mr.,Performing Arts,Music & The Arts,Music,Music & The Arts,Technology,highest poverty,Grades 3-5,2183.51,800,f,12/14/13,3/7/14
01cafc3c5eef29c3f339e5f4f2d9bb3c,389964b71d8b5103f0489b36a2129fd0,d1fd61a7e1809f6adceb9596181bcba6,1.80477E+11,39.78124,-86.133191,Indianapolis,IN,urban,Indianapolis Public Sch Dist,Marion,f,t,Mrs.,Special Needs,Special Needs,Applied Sciences,Math & Science,Supplies,highest poverty,Grades 6-8,205.68,20,t,9/22/13,10/1/13
01cb5df155cb7ca4a4fddd1d81c08511,69282dc472f83fb4eb2b311a3d859f1a,262334c450f6a4a076928aba247d0a26,5.10078E+11,38.035263,-78.462807,Charlottesville,VA,,Charlottesville City Sch Dist,Albemarle,f,f,Mrs.,Health & Wellness,Health & Sports,Other,Applied Learning,Other,high poverty,Grades PreK-2,676.75,24,f,8/10/13,9/29/13
01cb726144e8a495617d76ee67d18967,ec2bbfcd8ec817d0dc8523787f7eeb16,c327a8202164b4e7b8befc0a7e3939e4,3.90476E+11,41.253697,-84.119934,Holgate,OH,rural,Holgate Local School District,Henry,f,f,Mr.,Early Development,Applied Learning,Visual Arts,Music & The Arts,Technology,highest poverty,Grades 3-5,1009.25,200,f,1/20/13,4/14/13
01cb7c49d5406894def1290521c4b979,e22fac5b6ec5c9c39baa7fdc0ac23ffb,f4f073c881542595694d38f4651502bf,62271011647,33.985253,-118.195026,Huntington Pk,CA,suburban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Mr.,Literacy,Literacy & Language,ESL,Literacy & Language,Books,high poverty,Grades PreK-2,442.78,50,t,2/1/12,2/22/12
01cc17f5590a7635da60b9277c4a2668,2f600303876ee2d32d9c1b5a8a34b358,9a7dcd73ccbbc6388ecfff0253f7a162,4.818E+11,31.869001,-102.335457,Odessa,TX,urban,Ector Co Ind School District,Ector,f,f,Mr.,Sports,Health & Sports,Early Development,Applied Learning,Other,high poverty,Grades 3-5,1020.86,600,f,10/30/13,1/29/14
01cc3f178fade5a8ab15b1b5480b5ba1,a9796d9f809356a01787667242b4928a,80756e34396bf71f22157955cae3df15,60001707296,34.53298,-117.277715,Apple Valley,CA,suburban,Apple Valley Unified Sch Dist,San Bernardino,t,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Other,moderate poverty,Grades PreK-2,262.41,24,t,9/6/13,9/15/13
01cc7ec205df085eab17d3af6efd50d2,3f0e01ca8c7a1adfcdfc29afa42e5553,ac027e10f67dc23689a4cff4a9ba5c01,3.17482E+11,41.310353,-96.146794,Omaha,NE,rural,Omaha Public School Dist 1,Douglas,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,low poverty,Grades 3-5,985.25,25,f,8/14/13,8/27/13
01cce123388cdcc8279d635542e0e2c3,204a28cd5159e50cdc788eac8ac9ae10,5b735be815887d231e0b8e04438a1762,1.20039E+11,25.72913,-80.243011,Coconut Grove,FL,urban,Miami-dade Co Public Sch Dist,Miami-Dade,f,f,Mrs.,Literacy,Literacy & Language,Special Needs,Special Needs,Other,high poverty,Grades PreK-2,511.21,16,f,8/11/12,11/15/12
01ccf6180e64d5ebeaffb21d1df966e7,bd7561b623b2e18ebd923e9a21ef19ae,f7624802298c5546ead8465cac870003,4.50144E+11,32.790279,-80.020254,Charleston,SC,urban,Charleston Co School District,Charleston,f,f,Mrs.,Special Needs,Special Needs,Mathematics,Math & Science,Other,high poverty,Grades 6-8,483.35,15,t,5/28/13,9/25/13
01cd07aea5700b360ac94c820e8723d4,54b7d15ec63f5698c4b62dc8846d7956,b893756be6e42dc7238dc970f875b8d9,1.20144E+11,28.55792,-81.606613,Winter Garden,FL,suburban,Orange Co Public School Dist,Orange,f,f,Mrs.,College & Career Prep,Applied Learning,Mathematics,Math & Science,Supplies,highest poverty,Grades 3-5,274.05,20,f,6/21/13,8/8/13
01cd89f191cc6e7ad9c5a1c942d7e87b,c02d2c7e12c3e8e8f5249300926ee713,d9c5451507d858bd377a9795317970f5,3.60008E+11,40.718563,-73.984172,New York,NY,urban,New York City Dept Of Ed,New York (Manhattan),f,f,Mr.,Music,Music & The Arts,Performing Arts,Music & The Arts,Other,highest poverty,Grades PreK-2,595.34,250,t,7/14/12,9/19/12
