projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_metro,school_district,school_county,school_charter,school_magnet,teacher_prefix,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,date_posted,datefullyfunded
00b90a261f9baa3848c8889b591320bc,59fbed2f9752640f5eca44087d9e4182,3c5b3290ca134ede126cb0fa35f636a4,4.90036E+11,40.700684,-111.86702,Salt Lake Cty,UT,,Granite School District,Salt Lake,f,f,Mrs.,Environmental Science,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades 3-5,984.56,30,f,9/3/12,10/9/12
00b93872c0baaeebf947d38f59dc65ed,2a7ed85960ff78e97b12d76b39c6bd5a,9b4ac3bbc3627c89d26446beff64984e,1.70993E+11,41.795331,-87.791448,Chicago,IL,urban,Midway Elementary Network,Cook,f,t,Mrs.,Gym & Fitness,Health & Sports,Health & Wellness,Health & Sports,Supplies,high poverty,Grades 3-5,651.82,660,f,2/6/13,4/25/13
00b9ad6a992a3c64bfcf249d844470be,6bf97c5ea84ca94892b1d02b3d362eae,8cc4d74b3a47a43c19799cb908787280,3.81941E+11,46.867184,-96.891792,West Fargo,ND,suburban,West Fargo School District 6,Cass,f,f,Ms.,Literacy,Literacy & Language,,,Books,high poverty,Grades 3-5,441.99,22,f,12/8/13,12/26/13
00ba08ef8b33ad1e1d6688ba55cf90ff,d4054c07db0f5dbae171bba4d94957a2,82348875ff03a60784dfa623d9979c01,4.21899E+11,40.081528,-74.975817,Philadelphia,PA,urban,Philadelphia City School Dist,Philadelphia,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Other,high poverty,Grades 6-8,258.29,27,t,8/25/12,9/19/12
00ba273b94d537c043666753efe2386b,192b06b730e71ae75a7726ff9f89ff15,f856062a75db5064d37362e43bee3872,5.30396E+11,47.360195,-122.094238,Covington,WA,suburban,Kent School Dist 415,King,f,f,Mrs.,Literacy,Literacy & Language,History & Geography,History & Civics,Books,moderate poverty,Grades 3-5,184.76,19,t,2/19/12,3/5/12
00ba29c038fa04636a8447f8501de7da,49071805bf9965852b084e24e0ee115b,ef47e8ee94f150e3325518c574106365,3.90517E+11,40.880796,-84.571677,Van Wert,OH,,Vantage Career Center Sch Dist,Van Wert,f,f,Mrs.,Applied Sciences,Math & Science,,,Technology,highest poverty,Grades 9-12,3581.82,160,f,12/12/12,3/11/13
00ba94227ce3beb9117f8fb9d4eb30d1,7b37b98b5346efcbc89438d2db1008df,18496e529d5a96592ff0b81c8e62666c,4.8324E+11,30.121966,-95.223192,New Caney,TX,suburban,New Caney Ind School District,Montgomery,f,f,Ms.,Literature & Writing,Literacy & Language,,,Technology,high poverty,Grades PreK-2,997.28,46,f,3/4/12,6/2/12
00bc43073b10ac68ce37c21ac3a747cd,491cf2491e485543d91cc536006742b6,521a211883ddc7a244267d05a1abf2dd,1.50003E+11,19.610899,-155.031622,Keaau,HI,,Hawaii School District,Hawaii,f,f,Mr.,Special Needs,Special Needs,,,Technology,highest poverty,Grades 9-12,423.13,28,f,12/27/12,2/8/13
00bc8b38d0d3c38fc7b9e86c6b81c002,0db7bf2b81b1a62d92cae08dba7c40ac,6b7d79f69ab6f4607895bf27538dbfce,1.74218E+11,41.88452,-88.093036,Wheaton,IL,suburban,Community Unit School Dist 200,Du Page,f,f,Mrs.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,moderate poverty,Grades 3-5,802.04,25,f,3/31/12,7/9/12
00bed15bcf3e47fe7fee1c2df9d93824,fa473d10bf89043aab4dda7085ee2814,69591df3ca12b1974d47fd78981df1c0,4.50231E+11,34.758915,-82.302841,Greenville,SC,urban,Greenville Co School District,Greenville,f,f,Mr.,Environmental Science,Math & Science,Health & Life Science,Math & Science,Technology,high poverty,Grades 3-5,387.31,100,f,3/16/12,5/2/12
00bef5f1e10a4182a52637047188fc76,9e381267ad584e60c707788423a113cb,63613f145cfea7ee6f8e5f179ce5add2,62664010975,38.243771,-122.319931,Napa,CA,urban,Napa Valley Unified Sch Dist,Napa,t,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,low poverty,Grades 3-5,765.35,30,t,12/28/12,1/6/13
00bf0dfa72be7d09a7c477ec837da6b8,493bb4a684ebfe54ff3a5d0a65b6258d,b8c7e3ff3c4748c2bdb33d3977e34aec,63513005942,37.866776,-122.029762,Alamo,CA,suburban,San Ramon Valley Unified SD,Contra Costa,f,f,Mrs.,Environmental Science,Math & Science,Nutrition,Health & Sports,Supplies,low poverty,Grades 3-5,1009.66,350,f,6/11/13,9/29/13
00bf2708e9ee2df8e1a224fa9711cd5d,68bd81a7af0875dbb46f81d19249055c,d488effb2be8ab0f83f3a7164e774f1b,4.21899E+11,39.983209,-75.110503,Philadelphia,PA,urban,Philadelphia City School Dist,Philadelphia,f,f,Ms.,Early Development,Applied Learning,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,326.54,30,f,10/6/12,10/12/12
00c0154c8a3b4b819e31340466b561a6,d933c58dd2b8239f6a3b88dfd2dee8f8,579602da17f99052b92a8988f517b5dc,1.30402E+11,33.941216,-84.771347,Dallas,GA,rural,Paulding Co School District,Paulding,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades PreK-2,397.62,19,f,8/18/13,10/31/13
00c038cdf79087ebe209b928ee920ac0,a44b33060c02ed22a9b538f61aadd783,615dbf8fabdb1b81d80889e34999c90c,4.81965E+11,29.648671,-95.64481,Sugar Land,TX,,Ft Bend Ind School District,Fort Bend,f,f,Mrs.,Applied Sciences,Math & Science,Mathematics,Math & Science,Technology,moderate poverty,Grades PreK-2,539.88,22,f,7/21/13,8/27/13
00c04d445f2c91803253719bcbee7ce8,041cf19db05011f56576612906446684,b2d497a47cf8b41544ab4d15cfa5f07e,2.62238E+11,42.15787,-84.040947,Manchester,MI,rural,Manchester Cmty School Dist,Washtenaw,f,f,Mr.,Health & Life Science,Math & Science,Applied Sciences,Math & Science,Technology,moderate poverty,Grades 9-12,765.87,150,f,7/20/13,9/30/13
00c0ef4dcf177d0a2e755c68bc017c5a,faf27547c2f79ed562a76882e662c9ee,34a2d8adb8caa33e0a8361ae1d3d9712,1.20087E+11,27.988192,-82.440392,Tampa,FL,urban,Hillsborough Co Pub Sch Dist,Hillsborough,f,f,Ms.,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,305.21,18,t,10/13/13,11/7/13
00c224edb2349d2562e8f48b18905537,13db127d03e5ef9e2721fe1906dfb2ad,c4210c9533348cfc44fd13c60aa5e204,3.0001E+11,48.561074,-110.550751,Rudyard,MT,rural,North Star School District 99m,Hill,f,f,Ms.,Performing Arts,Music & The Arts,,,Technology,high poverty,Grades 9-12,188.39,20,f,2/7/12,3/30/12
00c24d5101fdadc732bae4db855ed2b3,66fd24988930bc7cde7104fa8569624f,9231edfbd3aa42675e70e69aea8b0a36,1.70993E+11,41.745142,-87.717264,Chicago,IL,urban,Midway Elementary Network,Cook,f,t,Ms.,Music,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,330.76,350,f,8/25/13,10/13/13
00c28b75a3fa619b029c6a133b7877a3,5280784688b59b294e2e506691099424,73e519d4d1a370d18b710e8d62fb26ed,4.20014E+11,39.958984,-75.1558,Philadelphia,PA,urban,Philadelphia City School Dist,Philadelphia,t,f,Ms.,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,570.26,54,t,7/12/12,9/1/12
00c2d374ecc3bae8bc746dc1eb5025f8,7d7ecf5fbdad02e7842c90b4d1616cfe,2e5502f47a72711ff9288ddbd2cf9739,,35.885685,-78.92659,Durham,NC,,North Carolina Dept of Ed,Durham,t,f,Mr.,Gym & Fitness,Health & Sports,Health & Wellness,Health & Sports,Technology,moderate poverty,Grades PreK-2,859.51,500,f,6/2/13,6/8/13
00c318e13386a7ee4bc8f94999a60d80,e1b8368784a2cdda2902bb8021298007,2809b8ff876690be5c4674d6cda667d1,1.50003E+11,21.343547,-158.034371,Ewa Beach,HI,suburban,Leeward Oahu School District,Honolulu,f,f,Mrs.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,high poverty,Grades PreK-2,832.64,23,f,11/15/13,12/30/13
00c3244df53dab94181e612f2f723d24,79141f148aef3f2c4f0df19caf7f8490,3180ae506cededd73359e4181541b089,2.80321E+11,34.418932,-89.92414,Sardis,MS,,North Panola School District,Panola,f,f,Ms.,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 9-12,982.11,150,f,7/15/13,8/28/13
00c33d20ef137325703ad1097594865b,23ec02a72ca4ae0e3558c94bb2dc8d82,430633a066532c028d2a8d91e5039d90,64158006858,38.584789,-121.534607,W Sacramento,CA,suburban,Washington Unified School Dist-Yolo,Yolo,f,f,Mrs.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades PreK-2,467.32,95,f,4/9/13,4/26/13
00c36d22e514d45afdf5739e7896baa4,4608034f1f34c0212a3647b9f94c65e5,33c8d534e5ce7aa9a4f68e2195e999bb,1.20039E+11,25.722792,-80.339615,Miami,FL,suburban,Miami-dade Co Public Sch Dist,Miami-Dade,f,t,Mrs.,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 9-12,527.04,550,t,10/13/12,1/7/13
00c3e3cad9e3e7898511a07dacf6f492,c068d9d5bd6faf0f4e78ebea7bae3463,d5cbe70d0d34c38e424220bb2bd286a7,4.82364E+11,29.697622,-95.529175,Houston,TX,urban,Houston Ind School District,Harris,f,f,Ms.,Special Needs,Special Needs,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,782.36,10,f,9/3/12,9/23/12
00c4038348bb54adc5133fcc695827f0,a1a599c4f0bcae8f98099c8c291ee65f,3ec23d40cbf0375909c862861c9e6f36,61329010809,35.34335,-118.926298,Bakersfield,CA,urban,Fairfax School District,Kern,f,f,Mrs.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades 3-5,646.64,124,f,9/25/13,12/12/13
00c42d6816796e4e2680ceba7fd0c9ab,20daf329a9fce5d36d5e9ba5b648cc21,26caac40e6e92aabf874c513d40cd19b,1.81236E+11,39.795414,-85.997414,Indianapolis,IN,urban,Msd of Warren Twp,Marion,f,f,Ms.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,344.45,25,f,1/20/13,1/28/13
00c55a6c52f9214821b259e56c741624,ae741ab512837112d9967f4802a5b83e,414d3ce20e1742c8c6fac3f8fb5ba064,2.90058E+11,38.580034,-90.238096,Saint Louis,MO,urban,Missouri Dept of Education,St Louis City,t,f,Ms.,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,486.67,28,t,8/26/13,10/11/13
00c64f07388fe962eebf6c54aea79fff,c9c066204e6658261a67a7e5d5d4c8b1,e212a4c7483231e6f49ec4017f880124,5.50999E+11,43.00717,-89.723243,Mount Horeb,WI,,Mt Horeb Area School District,Dane,f,f,Mrs.,Literature & Writing,Literacy & Language,Social Sciences,History & Civics,Technology,moderate poverty,Grades 3-5,923.72,24,f,10/11/13,1/23/14
00c826fb78c7512b8787f69901483fb5,97dd9b7eb0fd4510e3cb8d0e31b778bd,86e981066523e5ff89a2baddf4b8e50b,1.7341E+11,39.845887,-89.53963,Riverton,IL,suburban,Riverton Cmty Unit SD 14,Sangamon,f,f,Mrs.,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,high poverty,Grades PreK-2,492.45,550,f,5/10/12,6/21/12
00c8560593a48946c1d014a18183e113,88bddfa769c4f1161933d507aecbe974,bcd32324018cad332c00159488a9412b,80480000717,39.737431,-105.106117,Lakewood,CO,suburban,Jefferson Co School Dist R-1,Jefferson,f,f,Mrs.,Special Needs,Special Needs,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,256.28,63,f,2/10/13,2/28/13
00c867b59ec60e24671b2bedf22f92a2,99b676b74d2665dc8d6b3f764973ad33,c6e5aace5ab5703d2d1ab9aa3e49c750,1.74125E+11,42.391229,-87.865272,Waukegan,IL,suburban,Waukegan Cmty Unit SD 60,Lake,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,492.46,22,f,1/21/13,2/19/13
00c983b055fe9c460af05dbc46f81b37,bd0afa77b6a5f6cf66a252e9a3b4cb92,1bf2c9ce4d131f481a5ca619311735db,2.63612E+11,41.795787,-85.638723,White Pigeon,MI,rural,White Pigeon Cmty Sch Dist,St Joseph,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,588.06,21,f,3/9/12,4/12/12
00ca2c2d59e2fe122afa738c5ddec4f5,f0303d6aa6dfb3e4c759938d81f604e7,5fadf60a529f779851983dc6eac04175,4.00549E+11,36.089972,-95.792734,Broken Arrow,OK,suburban,Broken Arrow School District,Tulsa,f,f,Mrs.,Special Needs,Special Needs,Early Development,Applied Learning,Technology,moderate poverty,Grades PreK-2,587.39,10,f,10/26/13,2/5/14
00ca698d48f78f48012f6e6209e66a4f,003a8406e4dcea2921982810557423d0,b00fabff4c277b774a4ba0ab76e05b73,1.70993E+11,41.827934,-87.632828,Chicago,IL,urban,Southwest Side Hs Network,Cook,f,f,Ms.,Applied Sciences,Math & Science,,,Supplies,highest poverty,Grades 9-12,1051.75,112,f,9/9/13,11/3/13
00ca8ba17880681e7cc1c7df96d546ec,be8b49e1c37e1db919d14ade1ccd1276,057d8499600aa75a029d998faf18eea6,4.02025E+11,35.327049,-97.555534,Oklahoma City,OK,urban,Moore School District I-2,Cleveland,f,f,Ms.,Literacy,Literacy & Language,Social Sciences,History & Civics,Books,moderate poverty,Grades PreK-2,339.72,20,f,8/11/13,8/21/13
00cab33a42cbc0d19e3cbb2d894c0d5e,79b0698e06cdd36af3e765fa0c60cf80,d01f80e3f2511b8dc0ab50b0648fedc7,1.74125E+11,42.356819,-87.862251,Waukegan,IL,suburban,Waukegan Cmty Unit SD 60,Lake,f,f,Ms.,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,621.36,25,f,8/18/13,10/4/13
00caf4b1f12ba364a4f3aa4db8265218,7cab99ca009df722c52d3fea397afb76,2e09476270ca20737fb804e6be9e1315,4.80894E+11,30.279026,-97.686835,Austin,TX,urban,Austin Ind School District,Travis,f,f,Mrs.,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,374.21,20,t,10/12/12,11/18/12
00cb887d8b0018e86bdf5dbf936da6f3,71e3e543f1d94fd8a2d38dda43537ddd,bf80ded23e0612fd9fe17a05fbb1f643,4.21899E+11,40.059332,-75.14854,Philadelphia,PA,urban,Philadelphia City School Dist,Philadelphia,f,f,Ms.,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,highest poverty,Grades 3-5,274.11,400,t,9/1/12,10/1/12
00cc19eb01160b0f01330c7beefe2759,183e3e6e6a57d53414526395500d56ac,4da26a5224a3bdec2f9e9f350e4d3a9a,4.82364E+11,29.754446,-95.390694,Houston,TX,urban,Houston Ind School District,Harris,f,f,Ms.,Foreign Languages,Literacy & Language,Literature & Writing,Literacy & Language,Technology,high poverty,Grades PreK-2,494.15,46,t,10/6/13,10/25/13
00cc3026e32c6fe750c773ad503ebfb7,a3f22de7f789ae9bfb24579d0b14d22a,7af0ebf0a7d2c91abdc6feca7ea8500f,5.10324E+11,37.531174,-77.42141,Richmond,VA,,Richmond City School District,Richmond City,f,f,Mrs.,Mathematics,Math & Science,Economics,History & Civics,Technology,highest poverty,Grades PreK-2,2781.67,20,f,6/11/12,10/9/12
00cccc3ff1e0f2321baa352c8f06389c,ba4dc4002cd7e3d960b2ab3dbe2f1f05,afc73e6b53058f3cd86ab319057da391,63045011180,38.481241,-122.764067,Santa Rosa,CA,urban,Piner-olivet Union Sch Dist,Sonoma,f,f,Mrs.,Literacy,Literacy & Language,ESL,Literacy & Language,Books,high poverty,Grades PreK-2,891.86,25,f,11/25/13,12/23/13
00cd83a71158f6bcff6962dbda3a2e8f,a31433f73d8d516ae040861ee6067040,a36b3de2fe674abe191d4c81653caaa4,1.81209E+11,39.514171,-87.385009,Terre Haute,IN,,Vigo Co School District,Vigo,f,f,Mrs.,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,490.85,25,f,3/5/13,3/20/13
00cdb3ed623c22fa58bcb13fe9a0f46e,d322f14b14ded06dc15658565a7b8a37,64f530ea6d2c94355a57667fee091117,61185001321,33.937001,-118.005647,Whittier,CA,suburban,East Whittier City School Dist,Los Angeles,f,f,Mrs.,Literacy,Literacy & Language,,,Books,high poverty,Grades 3-5,276.73,35,f,1/14/12,1/24/12
00cdf782fae519934281d7faeaf099fb,afe13135db62e54fcaa46fba6bc20dab,944588bf3c01a9bf3e06148a98fa1ec3,62271002997,34.058788,-118.431587,Los Angeles,CA,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,Ms.,Literature & Writing,Literacy & Language,,,Books,low poverty,Grades 3-5,396.95,35,t,1/20/12,2/24/12
00cdfeedb67ab578a1014726ad55bd8b,16ec471447fa766df2ab31f526b7a920,cea1cb4c4da47fd8ecaf20df9304d987,4.50144E+11,32.802746,-79.950944,Charleston,SC,urban,Charleston Co School District,Charleston,t,f,Mrs.,Health & Life Science,Math & Science,Applied Sciences,Math & Science,Technology,high poverty,Grades 9-12,386.26,50,f,8/4/12,9/14/12
00ce3cd142b065c3f2b844bb1b20509c,9debb14764841d604294472d0cdcbf42,4c7668af204276042da8217421829877,,33.793083,-84.445366,Atlanta,GA,urban,Atlanta Public Schools,Fulton,f,f,Ms.,Mathematics,Math & Science,,,Technology,highest poverty,Grades 9-12,927.98,25,t,10/5/13,11/27/13
00cf0c2b732b02dfaf7197ca33d0b896,ee7458d1c2c4af01e343f7cd5c9266b2,0667c7926f6d87205e8c6a27cd8147dd,5.10201E+11,36.942803,-76.556763,Carrollton,VA,rural,Isle Of Wight School District,Isle of Wight,f,f,Ms.,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades PreK-2,4214.61,19,f,2/4/12,5/14/12
00d086287ac120edd6fb57938db0cb75,f6abcaeb5e7e031e0c14f19a52d11bb3,c20be62a45d6fdb6cbf39ed95f3b26e7,4.81623E+11,32.973816,-96.856956,Carrollton,TX,urban,Dallas Ind School District,Dallas,f,f,Mr.,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,221.48,36,t,2/18/13,4/10/13
00d0922807ef5e5a3fc5437b0c1968c7,f550f4c12f2cec205486dede34ef49fd,3968039f3d18adee391f33bf7534d77c,,43.131784,-71.434833,Allenstown,NH,rural,New Hampshire Dept of Ed,Merrimack,t,f,Ms.,Character Education,Applied Learning,,,Supplies,low poverty,Grades 9-12,275.31,5,f,9/21/13,11/26/13
00d180a2f8466bd4b818e997bba79532,0cfb43a702dd7066968195c4c00c7dec,8db1ad55f20f448cf3a791726a000520,1.20018E+11,26.001733,-80.161118,Hollywood,FL,suburban,Broward Co Public Schools,Broward,f,f,Ms.,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,372.8,20,t,2/26/12,3/17/12
00d2cd97964cb71f7fae87f4fc1bb934,8c7b1e5dac251bed56d45e2f698d37c9,85925a7388dac6dbd9b100b52e4a0c0d,1.20018E+11,26.105716,-80.325963,Davie,FL,suburban,Broward Co Public Schools,Broward,f,f,Mrs.,Visual Arts,Music & The Arts,Literacy,Literacy & Language,Technology,high poverty,Grades 3-5,614.74,750,t,7/28/12,10/22/12
00d3832dd1cdee1c7cce84b309edbf70,e2f54252a064a8b99f4a462e880e3e5d,4babba0033ce2841536381a67781bae7,1.20039E+11,25.719373,-80.344066,Miami,FL,suburban,Miami-dade Co Public Sch Dist,Miami-Dade,f,f,Ms.,Literature & Writing,Literacy & Language,Civics & Government,History & Civics,Books,high poverty,Grades PreK-2,253.66,25,f,7/23/13,10/26/13
00d4fbef511b79086dc16335a2ab5b84,1759298ae925b93428edbfaff762ab42,350cb89fde4340a2124bc400d627673d,61479001819,38.251537,-121.311323,Galt,CA,suburban,Galt Joint Union Elem Sch Dist,Sacramento,f,f,Mrs.,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,419.76,20,f,3/9/12,4/4/12
00d550422ba6106e391e0421aabf171a,6e0ca567cc107fb4ad057e7edfe286c7,197a49fc662eb3104f210af07c0e072c,61146001260,33.925793,-118.135056,Downey,CA,suburban,Downey Unified School District,Los Angeles,f,f,Mrs.,Special Needs,Special Needs,Early Development,Applied Learning,Supplies,high poverty,Grades PreK-2,552.04,24,t,1/21/13,2/15/13
00d550e54df0a384def4a061a3c1e204,2503680ef2fcd97dc59b7b3de0272965,8a38e900641fb6f50a85f35bf1f7af90,2.90531E+11,39.015903,-94.312126,Blue Springs,MO,suburban,Blue Springs School Dist R4,Jackson,f,f,Mrs.,Literacy,Literacy & Language,,,Technology,moderate poverty,Grades 3-5,548.74,50,f,9/14/13,11/19/13
00d5ec54f4fbd463a29d925a2a70b9cb,c4c54f5042a0366555150bb3a1fd2015,97b455e639de9ee8042f8e8a212c9c43,62250002735,33.780937,-118.177209,Long Beach,CA,urban,Long Beach Unified School Dist,Los Angeles,f,t,Mrs.,Music,Music & The Arts,Early Development,Applied Learning,Technology,highest poverty,Grades PreK-2,278.64,25,t,9/4/13,10/20/13
00d617160169a017a6faa124c0c8592b,1c279649eca23de740bf2b48ed81faf4,20e48d6b5b814ed8a51b24d5c44a7e79,1.70993E+11,41.802161,-87.685691,Chicago,IL,urban,Midway Elementary Network,Cook,f,f,Ms.,Special Needs,Special Needs,,,Supplies,highest poverty,Grades 3-5,354.56,40,f,10/23/13,11/17/13
00d65aee63333254ce395dc3aa87b760,60b3a9dcab22aca2f7528fd182cbcb29,4e45bbff5753fbce384b56b4d434e4d4,10027001709,30.609885,-87.902883,Daphne,AL,rural,Baldwin Co School District,Baldwin,f,f,Mrs.,Literacy,Literacy & Language,Health & Life Science,Math & Science,Technology,moderate poverty,Grades 3-5,281.32,20,t,7/21/12,8/21/12
00d691cf2cbb6799252f892b0aa1dcf8,b9416d7ca8b1716379a923da321c240c,79d8a597c8ecd1eca15a0ad6cf9a711d,1.70993E+11,41.870892,-87.699366,Chicago,IL,urban,West Side Hs Network,Cook,f,f,Ms.,Mathematics,Math & Science,,,Technology,highest poverty,Grades 9-12,515.78,135,f,10/24/13,11/19/13
00d6f4dfbd6e6457d97079c38a910fc7,01fc191dafe184c9ccdf087dfd645133,48b4039ef3146a8f74456dc281806131,1.80027E+11,39.78578,-86.381191,Avon,IN,suburban,Avon Cmty School District,Hendricks,f,f,Ms.,Special Needs,Special Needs,,,Technology,moderate poverty,Grades 6-8,1010.58,20,f,2/3/12,4/22/12
00d7673815c2d53da3f92248d35dfcd1,ee3504a4e2e2953b74ff20cbec802270,b33cd9a104f23ce573dee6591ab23afa,4.02835E+11,34.312454,-97.14299,Springer,OK,rural,Springer School District 21,Carter,f,f,Mrs.,Environmental Science,Math & Science,Health & Life Science,Math & Science,Technology,high poverty,Grades 9-12,512.78,250,t,9/29/13,10/26/13
00d7f8f2f2ba0ea17707835298623ebb,f1d068de3986bc5ef35473a4d98f949c,b25832137d33953fdfbd74616cf1dc94,3.70297E+11,35.10792,-80.886379,Pineville,NC,,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,t,Ms.,Music,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,363.86,32,t,9/1/12,9/14/12
00d847fc0f5f2016d6b7bd18f9d5e276,eb2b2db1931f59f58c5878c377c30a86,3c9d82183962eb445fe058aa0b4adb4b,5.40135E+11,37.674266,-80.889467,Hinton,WV,,Summers Co School District,Summers,f,f,Mrs.,Other,Applied Learning,,,Technology,highest poverty,Grades 6-8,287.79,300,f,4/6/12,5/27/12
00d910ac6692c84ec4affd2ac6d14dfc,7d0de8c7e395a8d28bc5c4f08ad1cb74,ed22fa15960bd65e74aa79e2738a32d6,60369000328,34.068928,-117.996315,Baldwin Park,CA,suburban,Baldwin Park Unified Sch Dist,Los Angeles,f,f,Mrs.,Health & Life Science,Math & Science,Environmental Science,Math & Science,Technology,highest poverty,Grades PreK-2,365.18,20,f,3/17/12,4/14/12
00dc85cbafcec41fc5bec04efc6e2ab4,5d0071982e323aa36375aba6ec283929,07a78f855407d99dc2c878f5670799f1,63441005605,37.718807,-122.407024,San Francisco,CA,urban,San Francisco Unified Sch Dist,San Francisco,f,f,Ms.,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,328.56,18,f,12/17/13,1/2/14
00dcf0d759e8a3bbca9f39870a3ba2d2,4de1923bbbd66bc9d8a3731cab7e2240,fcd48fdffc71936957791e38fd0b3515,3.20006E+11,36.048874,-114.971839,Henderson,NV,suburban,Clark Co School District,Clark,f,f,Mrs.,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,1168.56,22,t,9/17/12,11/7/12
00dd2971b502c74c1eed8760af8609ab,f7f9b7b3efbd0017f94b7273678993f8,df8252e50a98558adbdcd609e9337f61,2.72124E+11,44.999957,-93.262889,Minneapolis,MN,urban,Minneapolis Public Sch Dist,Hennepin,f,t,Ms.,Literacy,Literacy & Language,Music,Music & The Arts,Technology,highest poverty,Grades PreK-2,474.73,25,f,9/24/12,12/25/12
00de213d5456d497231807da4eb3accb,dfa9e8f9fcc67240ead6bfa17e8954d5,6b786b18ff251d379725d821a9ec7827,1.30387E+11,32.556587,-84.974879,Columbus,GA,urban,Muscogee Co School District,Muscogee,f,f,Mrs.,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades PreK-2,565.39,18,t,4/11/12,4/21/12
